QuestionID,Answer,CP_Raw,CP_UN,CP_LN,MCP_output,MCP_Answer
Mercury_SC_405928,D,D,D,D,D,D
MCAS_2009_5_6518,D,B,C,B,D,D
MCAS_2006_9_1,B,B,C,B,C,C
Mercury_7239383,B,A,C,D,D,D
Mercury_SC_400130,B,D,B,B,C,C
Mercury_401426,D,B,B,C,D,D
MCAS_2010_8_12016,C,A,B,A,C,C
Mercury_SC_400324,B,A,B,B,D,D
Mercury_SC_LBS10662,C,B,C,B,B,B
VASoL_2009_3_8,D,A,B,A,D,D
Mercury_SC_401185,C,A,A,A,C,C
NYSEDREGENTS_2015_8_29,3,2,4,3,c,c
Mercury_7234378,D,C,C,C,B,B
ACTAAP_2014_7_3,D,A,A,A,D,D
MDSA_2008_8_27,D,B,A,B,D,D
Mercury_7004725,A,D,A,B,A,A
Mercury_405143,C,A,D,C,b,b
MCAS_2003_8_7,A,A,A,D,a,a
Mercury_SC_405341,A,D,D,D,D,D
Mercury_7283833,B,D,D,D,d,d
Mercury_7159303,A,D,A,D,p,primary succession
Mercury_406427,C,A,D,A,A,A
Mercury_SC_414129,B,A,A,A,B,B
Mercury_7108990,A,B,A,B,C,C
Mercury_SC_407315,A,A,A,A,R,Records make the results from the investigation accurate.
Mercury_SC_408663,B,B,B,B,B,B
MEA_2013_8_18,A,C,C,D,C,C
Mercury_7111125,A,B,B,B,C,C
LEAP_2009_8_10430,A,A,A,D,A,A
Mercury_7165218,D,D,D,D,d,d
MEA_2013_8_15,A,A,C,D,B,B
